,mean_conf,min_conf,std_conf,words_count,char_count,num_text_lines,num_text_blocks,low_conf_ratio,text_density,handwriting_ocr,detected_lang,detected_lang_conf,text_area,mean_orientation,relative_label_centroid_x,relative_label_centroid_y,resolution,laplacian,contrast,brightness,noise,noise_sigma,background_uniformity,overlapped_label_area,number_of_labels,label_coordinates,mean_label_width,mean_label_height,label_spread,areas,handwritten_flag
B100013079,77.98892009000001,0.0,28.40625538533988,100,587.0,25,9,0.16,0.05240319724309577,0.0,en,542.9976471097453,218972,0.13905001792178948,0.43911764705882356,0.870626525630594,4.1786,492.4866924731487,66.41292914152376,194.0728298951802,6.625772746853013,0.3888265556932665,9.194262931723385,0.49406611651492893,1,"[(11, 1797, 577, 2444)]",566.0,647.0,0.0,366202.0,0.0
B100013113,71.66096565079366,0.0,29.22572819801446,126,624.0,27,13,0.24603174603174602,0.06611932430813466,0.0,en,402.99860058929795,275949,0.22822334627904742,0.4441176470588235,0.8830957230142567,4.1735,327.26352535545703,52.89815090583861,209.3807104348868,5.798908110698455,0.3639976764967197,7.4631000513731465,0.0,1,"[(18, 1903, 589, 2417)]",571.0,514.0,0.0,293494.0,0.0
B100013143,57.4513290862069,0.0,33.601659173039586,58,311.0,19,8,0.4482758620689655,0.05012348633513617,0.0,fr,135.99936310003804,209446,0.24090268923915614,0.44058823529411767,0.8185516680227828,4.1786,262.9492211239104,51.03349888608171,207.19073038816828,5.162275642559709,0.3701728994673243,10.44465405267304,0.006819011129355957,2,"[(12, 2054, 612, 2437), (13, 1637, 535, 2057)]",561.0,401.5,304.07862881169405,449040.0,0.0
B100013533,73.91145644827586,0.0,33.207557739296846,58,325.0,16,9,0.20689655172413793,0.029406506202643592,0.0,pt,216.8565259261785,123028,0.14799021354291853,0.44941176470588234,0.9114181227143437,4.1837,371.80734441069825,63.65569495110675,200.25152424887062,6.17794368621077,0.35734479836699323,8.397383940680292,0.0,1,"[(25, 2017, 666, 2437)]",641.0,420.0,0.0,269220.0,0.0
B100013541,81.50888859999999,0.0,22.51249181402134,65,327.0,18,11,0.12307692307692308,0.022547903260531542,0.0,ca,107.98064817629492,94257,0.14725402278951186,0.4541176470588235,0.8670191134607564,4.1803,404.37961273531704,69.05411994394959,190.81999449800253,8.84220558333134,0.4136554348898492,9.919727023680885,0.0,1,"[(10, 1727, 615, 2446)]",605.0,719.0,0.0,434995.0,0.0
B100013542,75.25698304615385,0.0,32.75687156593111,65,335.0,23,14,0.2153846153846154,0.023507394821231993,0.0,en,139.9997105046108,98228,0.24968596160239961,0.43941176470588234,0.8769324654190399,4.1786,289.0309913594998,50.902179827913734,215.17949145646867,4.9642473555736375,0.3209927962332408,7.587470073976261,0.0,1,"[(7, 1858, 629, 2454)]",622.0,596.0,0.0,370712.0,0.0
B100013596,73.73673276271187,0.0,25.61061211298601,59,285.0,2,1,0.1864406779661017,0.035307024882281234,0.0,en,195.99903882008837,147714,0.16037178537554436,0.4441176470588235,0.8334010564811053,4.1837,323.97449610321166,52.262503299595814,211.71828644501278,5.834385113655377,0.3209927962332635,7.4336628053128155,0.0,1,"[(15, 1943, 666, 2444)]",651.0,501.0,0.0,326151.0,0.0
B100015025,81.58763775294116,0.0,25.66015180476825,85,429.0,24,17,0.15294117647058825,0.03634856449656288,0.0,en,295.1130595541906,152813,0.15849003983529378,0.43323529411764705,0.8772745653052972,4.2041,356.7366024087602,49.94794382346278,205.10175281273044,6.033555338835899,0.38882655569327135,6.593465518930933,0.0006333333333333333,1,"[(24, 1827, 600, 2452)]",576.0,625.0,0.0,360000.0,0.0
B100020286,83.48788273417722,0.0,21.203797936341104,158,723.0,21,2,0.0949367088607595,0.03511924981460661,0.0,fr,874.9966198643649,146809,0.09080961439125072,0.44323529411764706,0.9032126880845872,4.1803,413.19327799279444,57.136247806720405,202.54902614644882,7.1234511877138,0.3506919202373241,7.853413532938249,0.0,1,"[(11, 1901, 619, 2446)]",608.0,545.0,0.0,331360.0,0.0
B100023819,47.518076676470585,0.0,36.75443038048733,34,122.0,12,6,0.5882352941176471,0.044923654568210264,1.0,en,56.11598604263624,89735,0.250249230061418,0.45659574468085107,0.8573529411764705,1.9975,545.0601495703551,44.84453247909816,218.31233441802252,4.59371013767209,3.408168773515454e-15,9.485019704026103,0.0,1,"[(9, 1401, 421, 1685)]",412.0,284.0,0.0,117008.0,0.0
B100025085,80.27271864788733,0.0,24.322452557806304,71,370.0,22,13,0.14084507042253522,0.023793053995267346,0.0,en,176.99958320335605,99543,0.15032374764569792,0.44029411764705884,0.9067452255180821,4.1837,272.1196599990568,40.85502997359708,226.84273896311876,2.287045677271315,0.16049639811662367,6.043056174446399,0.0,1,"[(16, 1978, 649, 2448)]",633.0,470.0,0.0,297510.0,0.0
B100025104,66.45467248684209,0.0,34.256733987106415,76,362.0,16,1,0.3157894736842105,0.021304430863254394,0.0,en,436.99821612763424,89240,0.14924100087717335,0.4632352941176471,0.9135551948051948,4.1888,322.1446874596135,44.63021134965566,222.388882973644,3.220269050802139,0.17867239918350983,8.026630862834848,0.2110751021558405,1,"[(12, 1993, 670, 2446)]",658.0,453.0,0.0,298074.0,0.0
B100027055,70.54937804000001,0.0,31.429098526196825,50,220.0,12,8,0.24,0.03165484464187624,0.0,et,49.71419720874306,132542,0.1635954443748416,0.4338235294117647,0.9088509947218839,4.1871,400.7188908957534,55.0390439398332,200.75973681068044,7.742811014783502,0.39547943382297035,9.574268236415806,0.0032810705664533973,1,"[(15, 2013, 609, 2444)]",594.0,431.0,0.0,256014.0,0.0
B100029096,50.21761299999999,0.0,37.21086977576009,13,60.0,8,5,0.46153846153846156,0.04239853896103896,0.0,zz,0.0,177599,0.10062243579488492,0.4470588235294118,0.9206574675324676,4.1888,223.5952883508204,42.70010531076999,222.7420714763178,2.9470812643239115,0.27798791596979217,11.315773160232476,0.0030864197530864196,1,"[(23, 2041, 619, 2446)]",596.0,405.0,0.0,241380.0,0.0
B100029925,86.41204949462366,0.0,22.531271292812782,93,412.0,15,7,0.10752688172043011,0.024152263177998474,0.0,en,204.9990890865632,101169,0.11012376912312383,0.4520588235294118,0.8311688311688312,4.1888,383.114907411942,60.87830361355278,204.70176852559206,5.391371753246753,0.3209927962332537,7.7413808495705085,0.0,1,"[(13, 1610, 617, 2446)]",604.0,836.0,0.0,504944.0,0.0
B100030148,71.2884601020408,0.0,29.62306193174078,49,219.0,16,12,0.24489795918367346,0.024298178226514488,0.0,de,207.99913450653884,44281,0.12273722043473348,0.49953358208955223,0.8797058823529412,1.8224,568.0069598356876,32.067081784927744,218.19649473222125,1.709614244951712,5.847834640865048e-31,8.882485782542256,0.0,1,"[(9, 1269, 586, 1690)]",577.0,421.0,0.0,242917.0,0.0
B100030420,85.04070125210085,9.997444,19.283080145729414,119,629.0,22,14,0.08403361344537816,0.04230143448541446,0.0,en,320.5702085397635,87877,0.12662254106553647,0.4353518821603928,0.8288235294117647,2.0774,779.078605645141,62.656326420531386,203.84668335419275,5.607207567151247,1.6851644057078302e-14,13.95999484410781,0.0,1,"[(22, 1081, 389, 1693)]",367.0,612.0,0.0,224604.0,0.0
B100030508,62.10923796992483,0.0,29.4235715747796,133,703.0,30,17,0.3308270676691729,0.10769913930157338,0.0,es,610.9591523450013,196454,0.19111949501073916,0.48415657036346693,0.866764705882353,1.8241,835.3938006346071,62.99086691431186,186.49345211337098,9.498674414779892,0.3391687973001166,20.191209790575865,0.0,1,"[(15, 1351, 501, 1693)]",486.0,342.0,0.0,166212.0,0.0
B100043258,70.17273786585366,0.0,32.93814887137631,82,437.0,20,7,0.2682926829268293,0.03431714176756602,0.0,es,179.99952033213748,143981,0.14864805217864646,0.4338235294117647,0.8383306320907618,4.1956,318.74191639648154,61.30209156101781,190.92851773286299,7.298552292878253,0.38882655569329283,8.133904198912084,0.0,1,"[(18, 2009, 600, 2455)]",582.0,446.0,0.0,259572.0,0.0
B100043259,84.64104895145631,3.084473,21.32516231883807,103,576.0,26,13,0.07766990291262135,0.05046101064970338,0.0,es,391.99787286649615,211800,0.16162043894014144,0.46441176470588236,0.891656541109761,4.1973,365.8438416097395,50.765263852814286,201.91457508398256,5.351082362471113,0.37065055462639224,6.645103175990704,0.0,1,"[(28, 1946, 627, 2450)]",599.0,504.0,0.0,301896.0,0.0
B100046494,80.77099172580647,0.0,28.881045285359686,62,300.0,16,9,0.16129032258064516,0.02415585966420673,0.0,en,187.999100378135,101143,0.17483187248810134,0.44882352941176473,0.8428745432399513,4.1871,320.08413668712467,58.01390581607476,212.1755766520981,4.788053067755726,0.30281679516636706,7.289890678932822,0.0,1,"[(11, 1938, 630, 2451)]",619.0,513.0,0.0,317547.0,0.0
B100046516,53.18802325714285,0.0,33.55232611438756,70,270.0,14,5,0.4857142857142857,0.010823243397845362,0.0,af,31.999866749037917,45410,0.24468557778129224,0.6152941176470588,0.960291734197731,4.1956,348.6312290732839,60.73153176549307,192.3148283916484,8.429108351606445,0.4318314359567353,12.310919160978322,0.0,1,"[(10, 2063, 559, 2459)]",549.0,396.0,0.0,217404.0,0.0
B100046524,34.76045875555555,0.0,33.531230080119244,45,171.0,15,2,0.6888888888888889,0.09426303746782344,1.0,zz,0.0,395490,0.2076348359145223,0.4555882352941176,0.8839141004862237,4.1956,371.50039717202986,49.594066240749605,212.61735818476498,5.16556106397178,0.34582167542982123,11.141562578492302,0.0,1,"[(10, 1971, 723, 2451)]",713.0,480.0,0.0,342240.0,0.0
B100046535,77.58859391666665,0.0,26.39388043012385,96,499.0,21,14,0.1875,0.05312017351511107,0.0,en,278.9990700753549,222871,0.1794081722945182,0.4597058823529412,0.8926256077795786,4.1956,448.10641148761573,49.94846231810236,211.60807750977213,7.979254457050243,0.37065055462641466,9.47895707280958,0.0,1,"[(15, 1957, 730, 2457)]",715.0,500.0,0.0,357500.0,0.0
B100046795,80.38368421739129,3.294571,25.111733054856945,92,436.0,16,6,0.17391304347826086,0.037590695230589194,0.0,en,348.3320493977908,157396,0.15483488847987192,0.4511764705882353,0.8741372310190825,4.1871,369.25549247677844,67.97290622475013,184.60676578061188,7.992718110386664,0.4136554348898548,7.970381664650872,0.22311594667163684,1,"[(11, 1839, 573, 2450)]",562.0,611.0,0.0,343382.0,0.0
B100046958,75.87026310909089,0.0,32.47210717804153,110,584.0,31,15,0.19090909090909092,0.054425508521165476,0.0,en,519.9980773511834,227700,0.16304208399241354,0.44382352941176473,0.8803331978870378,4.1837,443.20605269663145,46.675404152796474,212.5686182087626,3.536066400554533,0.3706505546263876,7.805364008135492,0.0,1,"[(12, 1847, 553, 2452)]",541.0,605.0,0.0,327305.0,0.0
B100047225,62.14417392741935,0.0,31.9341957029131,124,546.0,29,5,0.3467741935483871,0.029131595889267746,0.0,fr,520.9974953224233,122175,0.1504557050949046,0.4335294117647059,0.8309687880016214,4.1939,441.68789727126415,55.61605900606177,206.46393023200363,6.723162688666873,0.3954794338229855,10.632718965424056,0.0016538954959952844,1,"[(12, 1498, 616, 2453)]",604.0,955.0,0.0,576820.0,0.0
B100047902,65.3485308,0.0,34.940126540372475,90,464.0,20,9,0.32222222222222224,0.03841746345883307,0.0,en,281.90336725317337,161119,0.10328477881315666,0.4244117647058824,0.9134576408593433,4.1939,289.1978639145284,51.166191980767636,197.23010634492954,8.364734018455376,0.4136554348898599,10.24836038789901,0.005964303865586415,1,"[(16, 2038, 680, 2441)]",664.0,403.0,0.0,267592.0,0.0
B100048005,75.72776034210526,0.0,31.598135934722986,38,214.0,14,9,0.18421052631578946,0.02962697274031564,0.0,nl,27.999926974267716,123900,0.21718509689637908,0.4361764705882353,0.8725609756097561,4.182,283.4253068612248,66.84218245304287,186.2733981348637,6.471925155428025,0.38882655569327146,9.389299394679682,0.0,1,"[(19, 1831, 565, 2439)]",546.0,608.0,0.0,331968.0,0.0
B100048052,73.48063804255321,0.0,30.949862736332243,94,522.0,26,17,0.24468085106382978,0.04695604369338146,0.0,en,346.9988303125073,196450,0.14041925083606238,0.4429411764705882,0.8754571312474604,4.1837,433.3848195048325,67.55741836277309,176.51051198699716,9.630647512966991,0.4633131932830043,10.11129533216934,0.0,1,"[(15, 1807, 584, 2438)]",569.0,631.0,0.0,359039.0,0.0
B100048267,68.88521496774193,0.0,29.0863387144954,62,238.0,16,1,0.24193548387096775,0.03840951514861437,0.0,en,298.9984751048956,160498,0.21604673343160533,0.4414705882352941,0.8978844589096827,4.1786,334.3330590336029,58.167784027311676,190.35267003302542,9.002123677786818,0.43848431408642885,7.513665394347775,0.0,1,"[(10, 1981, 592, 2449)]",582.0,468.0,0.0,272376.0,0.0
B100048981,57.4428107027027,0.0,33.854845043855796,37,211.0,7,5,0.40540540540540543,0.031034614963303758,0.0,en,140.9991444415075,56663,0.13697502766556294,0.4851024208566108,0.9167647058823529,1.8258,979.5464863156908,53.657329458150706,228.74133968671268,4.389721765801292,1.1173548300016706e-14,15.753234982487424,0.0,1,"[(0, 1502, 598, 1692)]",598.0,190.0,0.0,113620.0,0.0
B100049843,75.95069367532467,0.0,32.38092227726883,77,360.0,17,10,0.22077922077922077,0.022020221335181778,0.0,ca,149.99946284657148,92126,0.11263050576579892,0.4511764705882353,0.9150751726940268,4.1837,402.51972595050046,58.85539880499698,202.9518459736597,5.550952984200588,0.32099279623327015,12.026046657009566,0.0,1,"[(7, 2027, 614, 2453)]",607.0,426.0,0.0,258582.0,0.0
B100050741,81.03104579104476,0.0,24.090790456433982,134,681.0,26,13,0.11940298507462686,0.07980623400234432,0.0,fr,413.99821871370557,333614,0.144096256306519,0.43911764705882356,0.82940219601464,4.1803,475.8944122593698,54.69129604856754,203.54744085352726,5.156286151711599,0.3706505546263912,7.962561252430303,0.0,1,"[(17, 1643, 615, 2444)]",598.0,801.0,0.0,478998.0,0.0
B100051118,75.90641136,0.0,29.217749881111587,75,349.0,21,11,0.2,0.03599538359032933,0.0,fr,249.99883368100737,151267,0.19130555985141154,0.4435294117647059,0.872168284789644,4.2024,374.1794310791245,70.86679435790407,174.19245669141443,10.707099514563106,0.4633131932829942,12.053264840050847,0.0,1,"[(11, 1822, 621, 2457)]",610.0,635.0,0.0,387350.0,0.0
B100051145,69.6612778,0.0,33.66953865996997,25,141.0,13,9,0.28,0.07441331206703644,0.0,zz,0.0,312588,0.13094533046934675,0.4491176470588235,0.830230675839741,4.2007,354.2593799443498,60.030097446841125,190.53740828909469,8.321316923369915,0.43848431408643074,13.68680724853825,0.00022381635581061692,1,"[(12, 1950, 709, 2450)]",697.0,500.0,0.0,348500.0,0.0
B100051153,76.1723869402985,0.0,32.94409783162648,67,359.0,18,13,0.2537313432835821,0.024632590900437845,0.0,en,158.33262837675292,103516,0.20833081428160186,0.445,0.8432443365695793,4.2024,298.44705955122225,51.027226006324774,210.70212140681517,4.700592994479345,0.3209927962332507,7.953045754342376,7.0906105388864e-05,1,"[(13, 2049, 673, 2455)]",660.0,406.0,0.0,267960.0,0.0
B100051859,72.24861076056338,0.0,32.49582462536841,71,294.0,14,1,0.23943661971830985,0.015297938907597144,0.0,ca,363.9978298033579,64054,0.10027945334406164,0.4576470588235294,0.9317904993909866,4.1871,304.51962068662135,46.451679562205705,218.83926512383272,3.452204389673043,0.22833015757665967,8.573006874264141,0.19434148752162095,1,"[(10, 2027, 618, 2453)]",608.0,426.0,0.0,259008.0,0.0
B100054944,67.85734254,0.0,29.65085947939364,100,526.0,21,15,0.27,0.005801966215849221,0.0,en,390.9985389315384,10682,0.14282725658400383,0.7479224376731302,0.9741176470588235,1.8411,781.5601019582273,31.432481812114478,229.80222530009235,2.211507251099886,2.923917320432524e-31,7.9982755535919,0.0,1,"[(12, 1270, 560, 1665)]",548.0,395.0,0.0,216460.0,0.0
B100055545,74.572420675,8.241745,25.46212776396499,40,237.0,14,11,0.2,0.02873666849917537,0.0,de,69.99970955199409,52272,0.160755682457961,0.4957943925233645,0.913235294117647,1.819,907.3816111352186,41.477308774010105,216.28508521165475,3.850668499175371,1.1695669281730096e-30,7.7452399796858105,0.0,1,"[(9, 1359, 430, 1693)]",421.0,334.0,0.0,140614.0,0.0
B100058346,73.72695109230769,0.0,30.338896783599765,65,343.0,21,14,0.23076923076923078,0.05712868886782888,0.0,de,80.99972237309116,259210,0.22529484549831874,0.48205882352941176,0.9149494192581491,4.5373,465.65607937629744,34.777092846983436,217.8686701342208,2.2329365481674124,5.847834640865048e-31,8.787798468558238,0.0,1,"[(43, 2206, 623, 2647)]",580.0,441.0,0.0,255780.0,0.0
B100058356,60.45443846428571,0.0,29.66630548343798,28,126.0,7,3,0.32142857142857145,0.04575661090124123,0.0,de,79.99977703120533,84787,0.18044387499185457,0.4853211009174312,0.9188235294117647,1.853,1387.9821338117756,77.59155654131042,186.94511440906638,8.936988127361037,0.4136554348898353,15.512809724355616,0.0,1,"[(5, 1393, 426, 1699)]",421.0,306.0,0.0,128826.0,0.0
B100066610,69.4213604,0.0,28.716645514884377,45,263.0,21,14,0.3333333333333333,0.03637282518641259,0.0,en,73.99968650504734,65853,0.14440789946485924,0.5032863849765258,0.86,1.8105,889.9000279468613,57.967733773825046,214.76063076498204,9.441917702292184,7.449032200011137e-15,7.904792710420143,0.0,1,"[(19, 1309, 422, 1681)]",403.0,372.0,0.0,149916.0,0.0
B100067590,75.63852392187499,0.0,28.30010814029773,64,312.0,14,7,0.1875,0.021239598278335724,0.0,pt,128.99950989203185,88824,0.19795005436725982,0.45235294117647057,0.9115853658536586,4.182,366.8390960303188,50.36104705511699,217.9376568627451,3.6614772835963656,0.18532527731319987,7.2945004100094115,0.0,1,"[(11, 2022, 642, 2442)]",631.0,420.0,0.0,265020.0,0.0
B100070040,70.19548396825398,0.0,30.525375578113852,63,345.0,11,7,0.30158730158730157,0.06971673540264814,0.0,pt,237.99895086676506,128474,0.1168509904763732,0.47186346863468637,0.8755882352941177,1.8428,2043.4818612143206,67.52204819749562,226.45830475363576,3.8405448230952897,1.1695669281730096e-30,10.926180248504789,0.0,1,"[(0, 1270, 609, 1698)]",609.0,428.0,0.0,260652.0,0.0
B100086436,76.70700205555555,0.0,28.873809953750637,18,65.0,7,5,0.2222222222222222,0.057537001897533205,0.0,en,24.999909019720498,106127,0.17096824179360726,0.511520737327189,0.8744117647058823,1.8445,1060.412441288282,42.54535142553114,193.61017728381674,3.5271439414475467,5.586774150008353e-15,13.645625910690178,0.0,1,"[(5, 1416, 465, 1693)]",460.0,277.0,0.0,127420.0,0.0
B100086706,78.68974611666665,0.0,22.253589327496577,60,306.0,27,24,0.1,0.04121998237497246,0.0,en,74.99977807352879,74839,0.16810557658933326,0.5112359550561798,0.8676470588235294,1.8156,834.4705089217856,70.7386743018446,199.22512117206432,11.509297752808989,1.0808261871803731e-14,8.367025179607104,0.0,1,"[(21, 1281, 408, 1700)]",387.0,419.0,0.0,162153.0,0.0
B100088818,46.958861299999995,0.0,32.29933521886285,30,128.0,10,3,0.5,0.01828926942275083,1.0,zz,0.0,76579,0.25219048387970916,0.3897058823529412,0.9133170929760455,4.1871,266.29115829386205,44.93826966958753,221.1192245229395,4.575531991115569,0.25315903677322943,6.47317371255251,0.0,1,"[(7, 2030, 605, 2453)]",598.0,423.0,0.0,252954.0,0.0
B100089444,50.257519868421056,0.0,35.294254159583815,76,372.0,14,7,0.5394736842105263,0.11859821281727975,0.0,en,170.85638316116118,216335,0.2282270448260207,0.4995340167753961,0.8279411764705882,1.8241,1059.9826652403956,28.159425622947868,244.07288525848364,2.1601781700564664,2.923917320432524e-31,5.00026608803976,0.019111178522675562,1,"[(4, 1350, 422, 1697)]",418.0,347.0,0.0,145046.0,0.0
B100089768,64.87932781578948,0.0,34.70316865322621,38,209.0,11,9,0.2631578947368421,0.061790424076607384,0.0,en,125.99943622966822,112922,0.16685913292630858,0.4990697674418605,0.8664705882352941,1.8275,731.595871816723,28.515832017371576,247.26980082079342,1.714559781121751,1.1695669281730096e-30,6.3162085745177565,0.0,1,"[(0, 1511, 453, 1698)]",453.0,187.0,0.0,84711.0,0.0
B100094275,70.09005295901638,0.0,27.13490705010024,122,649.0,23,11,0.2540983606557377,0.09179478609625669,0.0,en,140.99938391230313,164790,0.13619275668658118,0.5014204545454546,0.8635294117647059,1.7952,576.4239275470597,34.08368685153818,236.9235650623886,5.40997827540107,1.1695669281730096e-30,7.17745217214426,0.1457761172273721,2,"[(10, 1475, 340, 1698), (361, 1229, 730, 1654)]",349.5,324.0,304.11346566701053,230415.0,0.0
B100096136,67.67614419148936,0.0,34.112505810971676,47,265.0,19,14,0.2765957446808511,0.02317467612044818,0.0,de,144.99936195305125,105899,0.1940054919128309,0.48058823529411765,0.9097842261904762,4.5696,572.6446904911968,51.672078056816375,200.86145220588236,4.905139618347339,2.339133856346019e-30,9.284806893665962,0.0,1,"[(5, 2192, 673, 2686)]",668.0,494.0,0.0,329992.0,0.0
B100097716,60.85523327142857,0.0,33.211047075482284,70,289.0,15,3,0.4,0.016738554130543815,0.0,zz,0.0,70086,0.16114441639697338,0.4441176470588235,0.9084449857896874,4.1871,331.2598313111536,44.28770523546698,222.5550058513052,2.8804301306393447,0.160496398116627,6.989945579030207,0.0,1,"[(21, 1992, 621, 2448)]",600.0,456.0,0.0,273600.0,0.0
B100097847,71.12034771428571,0.0,30.780480976498982,63,313.0,24,15,0.2222222222222222,0.02267932810360938,0.0,de,96.999531490802,104368,0.1668966715317366,0.4864705882352941,0.9098633173254526,4.6019,402.3337155620603,37.1442443994569,216.76279362871858,2.835730676459723,5.847834640865048e-31,7.995879200846331,0.0,1,"[(8, 2171, 682, 2706)]",674.0,535.0,0.0,360590.0,0.0
B100097875,79.61557161666668,10.931313,23.75107526359944,60,281.0,23,19,0.15,0.029607843137254904,0.0,de,122.99965679037791,136202,0.1840639946500455,0.48176470588235293,0.8390613451589062,4.6002,481.07982764767803,38.376648412803625,219.25350245641494,1.7609332202947698,5.847834640865048e-31,8.001207912741302,0.0,1,"[(11, 2174, 682, 2701)]",671.0,527.0,0.0,353617.0,0.0
B100097892,73.58216249253731,0.0,30.010395440572463,67,301.0,27,17,0.208955223880597,0.02056626348764358,0.0,de,75.99952387757294,94539,0.16895043960052375,0.49176470588235294,0.9149408284023669,4.5968,476.6841101707687,38.372684293920585,216.49468934911243,2.3518088670379393,1.1695669281730096e-30,8.33025339466591,0.0,1,"[(11, 2181, 682, 2702)]",671.0,521.0,0.0,349591.0,0.0
B100097905,76.03501257377049,0.0,27.47859412042725,61,289.0,18,12,0.19672131147540983,0.02515362394957983,0.0,de,117.98779148466994,114942,0.2253394878353577,0.47852941176470587,0.8779761904761905,4.5696,343.55761445113194,35.14443636740266,216.7975374212185,1.7537563462885155,5.847834640865048e-31,7.963549160735281,0.0,1,"[(8, 2161, 675, 2685)]",667.0,524.0,0.0,349508.0,0.0
B100097906,67.43054793650792,0.0,34.06273097108383,63,279.0,22,20,0.31746031746031744,0.02171262254901961,0.0,de,87.99082477599102,99218,0.18835775364721372,0.4823529411764706,0.8422619047619048,4.5696,323.660674181418,34.313816820108336,217.83410276610644,1.8112791053921569,5.847834640865048e-31,7.637806639642672,0.0,1,"[(12, 2174, 671, 2685)]",659.0,511.0,0.0,336749.0,0.0
B100103718,63.82762512962963,0.0,32.92484560859813,54,307.0,13,9,0.2777777777777778,0.025327102803738316,0.0,de,107.17209061307126,46070,0.13974453063569328,0.49065420560747663,0.9102941176470588,1.819,765.8647532580852,43.11823248252516,212.02022649807586,6.689496976360638,1.1695669281730096e-30,7.268541978795048,0.0,1,"[(7, 1376, 423, 1698)]",416.0,322.0,0.0,133952.0,0.0
B100104150,63.99846096078431,0.0,29.019699539494116,51,259.0,13,11,0.29411764705882354,0.022407113543091654,0.0,de,95.23769352641244,40949,0.14215700958039518,0.4786046511627907,0.9108823529411765,1.8275,725.1541912655869,35.46257599779299,217.2546243502052,1.7581406292749657,5.847834640865048e-31,9.040584973608397,0.0,1,"[(5, 1373, 423, 1699)]",418.0,326.0,0.0,136268.0,0.0
B100106420,69.08541755319149,0.0,26.51557123530194,47,270.0,18,17,0.3191489361702128,0.025066732575383093,0.0,tl,41.142765333151786,45639,0.1438898792680503,0.42810457516339867,0.9061764705882352,1.8207,930.8696675154487,39.40387534091253,215.5476272862086,3.02883671115505,5.847834640865048e-31,8.591733128395683,0.0,1,"[(5, 1366, 428, 1694)]",423.0,328.0,0.0,138744.0,0.0
B100106454,53.851956840909104,0.0,31.791143360898726,44,241.0,13,8,0.4772727272727273,0.020574580807253263,0.0,zz,0.0,37670,0.15403927993026795,0.47307335190343547,0.8270588235294117,1.8309,716.7488581636995,34.89131252727601,218.11383417991152,1.7452602545196352,5.847834640865048e-31,8.547451816411007,0.0,1,"[(7, 1377, 429, 1699)]",422.0,322.0,0.0,135884.0,0.0
B100106489,75.743304975,8.691437,23.35170838367343,40,267.0,12,9,0.175,0.02621333770276913,0.0,de,127.99960449850073,47994,0.1680675375393591,0.4856081708449396,0.8252941176470588,1.8309,804.5623961744262,36.74830473930515,217.2560456606041,2.637700038232563,5.847834640865048e-31,7.824608034128556,0.006493700810964479,1,"[(6, 1383, 429, 1699)]",423.0,316.0,0.0,133668.0,0.0
B100106500,59.927898823529425,0.0,30.334327926335074,51,290.0,16,12,0.37254901960784315,0.03508930034409307,0.0,de,205.97861728898158,64245,0.16502402008563277,0.4842154131847725,0.9141176470588235,1.8309,893.2472953969034,38.188001353723955,216.63378283904092,2.36013490633022,5.847834640865048e-31,8.59983647633453,0.1085234787103051,1,"[(5, 1385, 424, 1699)]",419.0,314.0,0.0,131566.0,0.0
B100111628,62.0551815945946,0.0,36.09582798065238,37,156.0,19,13,0.43243243243243246,0.004420489040801205,0.0,de,36.99985512829989,18494,0.1369198203688521,0.4520588235294118,0.9636326696464852,4.1837,338.59615984301996,53.807554670531864,209.70147501015848,5.927942969142147,0.25315903677322693,7.993696896116222,0.0,1,"[(22, 1914, 760, 2434)]",738.0,520.0,0.0,383760.0,0.0
B100111644,56.93021779166667,0.0,38.44282330515289,48,215.0,17,10,0.4375,0.0044629363940698235,0.0,de,97.99957704599949,18664,0.13806959611687303,0.4505882352941176,0.9613821138211383,4.182,295.24135604504835,45.86011418961452,220.3197199904352,3.663642276422764,0.18532527731319987,7.096846565468972,0.0,1,"[(18, 1907, 759, 2435)]",741.0,528.0,0.0,391248.0,0.0
B100111666,63.01621683333334,0.0,36.02996637271797,24,116.0,12,9,0.375,0.014678894700389291,0.0,en,20.57138887886925,61462,0.1613782321519304,0.48911764705882355,0.8739342265529841,4.1871,312.84064265569094,51.42836356893933,206.09755248262522,5.6904009935277395,0.29616391703667544,13.119925001391794,0.0,1,"[(29, 1879, 777, 2415)]",748.0,536.0,0.0,400928.0,0.0
B100111720,49.81851708888888,0.0,30.810539213773133,45,161.0,6,1,0.5777777777777777,0.07530488242470636,1.0,zz,0.0,314797,0.2184732236552634,0.4461764705882353,0.9034160227734852,4.1803,258.8863697440938,43.88050124208957,212.6384886252183,4.388557759012511,0.3209927962332631,10.208215270315716,0.4319606115129928,1,"[(22, 1982, 745, 2434)]",723.0,452.0,0.0,326796.0,0.0
B100111978,71.75036189583334,0.0,30.951029285169707,48,218.0,15,11,0.25,0.021105777268276373,0.0,de,113.99942146037743,88372,0.20953880208117903,0.4661764705882353,0.8903775883069428,4.1871,333.1427296421128,44.39271863940872,223.16075541544268,2.774520312388049,0.16049639811662486,7.526554040728609,0.0,1,"[(27, 1906, 766, 2431)]",739.0,525.0,0.0,387975.0,0.0
